,power_base,power_down,power_up,time_base,time_down,time_up
24,-5.066242040543959e-25,-5.066242040543959e-25,-5.066242040543959e-25,17884972.8,17884972.8,17884972.8
25,-5.066788411610985e-25,-5.066788411610985e-25,-5.066788411610985e-25,17884980.0,17884980.0,17884980.0
26,-9.863316722516274e-32,-9.863316722516274e-32,-9.863316722516274e-32,17884987.2,17884987.2,17884987.2
27,-3.045357067469467e-40,-3.045357067469467e-40,-3.045357067469467e-40,17884994.4,17884994.4,17884994.4
28,-5.07069717939474e-25,-5.07069717939474e-25,-5.07069717939474e-25,17885001.599999998,17885001.599999998,17885001.599999998
29,-5.07013806493424e-25,-5.07013806493424e-25,-5.07013806493424e-25,17885008.8,17885008.8,17885008.8
30,-5.06678862806679e-25,-5.06678862806679e-25,-5.06678862806679e-25,17885016.0,17885016.0,17885016.0
31,-5.063994412113548e-25,-5.063994412113548e-25,-5.063994412113548e-25,17885023.2,17885023.2,17885023.2
32,-1.56353806801639e-33,-1.56353806801639e-33,-1.56353806801639e-33,17885030.4,17885030.4,17885030.4
33,-1.5411647980349078e-33,-1.5411647980349078e-33,-1.5411647980349078e-33,17885037.599999998,17885037.599999998,17885037.599999998
34,-1.1567299562346676e-135,-1.1567299562346676e-135,-1.1567299562346676e-135,17885044.8,17885044.8,17885044.8
35,-1.891844031811172e-165,-1.891844031811172e-165,-1.891844031811172e-165,17885052.0,17885052.0,17885052.0
36,-1.0021285472024471e-186,-1.0021285472024471e-186,-1.0021285472024471e-186,17885059.2,17885059.2,17885059.2
37,-9.553311032720435e-204,-9.553311032720435e-204,-9.553311032720435e-204,17885066.4,17885066.4,17885066.4
38,-9.107190084813293e-221,-9.107190084813293e-221,-9.107190084813293e-221,17885073.599999998,17885073.599999998,17885073.599999998
39,-8.681902112978826e-238,-8.681902112978826e-238,-8.681902112978826e-238,17885080.8,17885080.8,17885080.8
40,-4.5988896574653266e-259,-4.5988896574653266e-259,-4.5988896574653266e-259,17885088.0,17885088.0,17885088.0
41,-1.419934238642315e-267,-1.419934238642315e-267,-1.419934238642315e-267,17885095.2,17885095.2,17885095.2
42,0.0,0.0,0.0,17885102.4,17885102.4,17885102.4
43,0.0,0.0,0.0,17885109.599999998,17885109.599999998,17885109.599999998
44,0.0,0.0,0.0,17885116.8,17885116.8,17885116.8
45,0.0,0.0,0.0,17885124.0,17885124.0,17885124.0
46,0.0,0.0,0.0,17885131.2,17885131.2,17885131.2
47,0.0,0.0,0.0,17885138.4,17885138.4,17885138.4
48,0.0,0.0,0.0,17885145.599999998,17885145.599999998,17885145.599999998
49,0.0,0.0,0.0,17885152.8,17885152.8,17885152.8
50,0.0,0.0,0.0,17885160.0,17885160.0,17885160.0
51,0.0,0.0,0.0,17885167.2,17885167.2,17885167.2
52,0.0,0.0,0.0,17885174.4,17885174.4,17885174.4
53,0.0,0.0,0.0,17885181.599999998,17885181.599999998,17885181.599999998
54,0.0,0.0,0.0,17885188.8,17885188.8,17885188.8
55,0.0,0.0,0.0,17885196.0,17885196.0,17885196.0
56,0.0,0.0,0.0,17885203.2,17885203.2,17885203.2
57,0.0,0.0,0.0,17885210.4,17885210.4,17885210.4
58,0.0,0.0,0.0,17885217.599999998,17885217.599999998,17885217.599999998
59,0.0,0.0,0.0,17885224.8,17885224.8,17885224.8
60,0.0,0.0,0.0,17885232.0,17885232.0,17885232.0
61,0.0,0.0,0.0,17885239.2,17885239.2,17885239.2
62,0.0,0.0,0.0,17885246.4,17885246.4,17885246.4
63,0.0,0.0,0.0,17885253.599999998,17885253.599999998,17885253.599999998
64,0.0,0.0,0.0,17885260.8,17885260.8,17885260.8
65,0.0,0.0,0.0,17885268.0,17885268.0,17885268.0
66,0.0,0.0,0.0,17885275.2,17885275.2,17885275.2
67,0.0,0.0,0.0,17885282.4,17885282.4,17885282.4
68,0.0,0.0,0.0,17885289.599999998,17885289.599999998,17885289.599999998
69,0.0,0.0,0.0,17885296.8,17885296.8,17885296.8
70,0.0,0.0,0.0,17885304.0,17885304.0,17885304.0
71,0.0,0.0,0.0,17885311.2,17885311.2,17885311.2
72,0.0,0.0,0.0,17885318.4,17885318.4,17885318.4
73,0.0,0.0,0.0,17885325.599999998,17885325.599999998,17885325.599999998
74,0.0,0.0,0.0,17885332.8,17885332.8,17885332.8
75,0.0,0.0,0.0,17885340.0,17885340.0,17885340.0
76,0.0,0.0,0.0,17885347.2,17885347.2,17885347.2
77,0.0,0.0,0.0,17885354.4,17885354.4,17885354.4
78,0.0,0.0,0.0,17885361.599999998,17885361.599999998,17885361.599999998
79,0.0,0.0,0.0,17885368.8,17885368.8,17885368.8
80,0.0,0.0,0.0,17885376.0,17885376.0,17885376.0
81,0.0,0.0,0.0,17885383.2,17885383.2,17885383.2
82,0.0,0.0,0.0,17885390.4,17885390.4,17885390.4
83,0.0,0.0,0.0,17885397.599999998,17885397.599999998,17885397.599999998
84,0.0,0.0,0.0,17885404.8,17885404.8,17885404.8
85,0.0,0.0,0.0,17885412.0,17885412.0,17885412.0
86,0.0,0.0,0.0,17885419.2,17885419.2,17885419.2
87,0.0,0.0,0.0,17885426.4,17885426.4,17885426.4
88,0.0,0.0,0.0,17885433.599999998,17885433.599999998,17885433.599999998
89,0.0,0.0,0.0,17885440.8,17885440.8,17885440.8
90,0.0,0.0,0.0,17885448.0,17885448.0,17885448.0
91,0.0,0.0,0.0,17885455.2,17885455.2,17885455.2
92,0.0,0.0,0.0,17885462.4,17885462.4,17885462.4
93,0.0,0.0,0.0,17885469.599999998,17885469.599999998,17885469.599999998
94,0.0,0.0,0.0,17885476.8,17885476.8,17885476.8
95,0.0,0.0,0.0,17885484.0,17885484.0,17885484.0
96,0.0,0.0,0.0,17885491.2,17885491.2,17885491.2
97,0.0,0.0,0.0,17885498.4,17885498.4,17885498.4
98,0.0,0.0,0.0,17885505.599999998,17885505.599999998,17885505.599999998
99,0.0,0.0,0.0,17885512.8,17885512.8,17885512.8
100,0.0,0.0,0.0,17885520.0,17885520.0,17885520.0
101,0.0,0.0,0.0,17885527.2,17885527.2,17885527.2
102,0.0,0.0,0.0,17885534.4,17885534.4,17885534.4
103,0.0,0.0,0.0,17885541.599999998,17885541.599999998,17885541.599999998
104,0.0,0.0,0.0,17885548.8,17885548.8,17885548.8
105,0.0,0.0,0.0,17885556.0,17885556.0,17885556.0
106,0.0,0.0,0.0,17885563.2,17885563.2,17885563.2
107,0.0,0.0,0.0,17885570.4,17885570.4,17885570.4
108,0.0,0.0,0.0,17885577.599999998,17885577.599999998,17885577.599999998
109,0.0,0.0,0.0,17885584.8,17885584.8,17885584.8
110,0.0,0.0,0.0,17885592.0,17885592.0,17885592.0
111,0.0,0.0,0.0,17885599.2,17885599.2,17885599.2
112,0.0,0.0,0.0,17885606.4,17885606.4,17885606.4
113,0.0,0.0,0.0,17885613.599999998,17885613.599999998,17885613.599999998
114,0.0,0.0,0.0,17885620.8,17885620.8,17885620.8
115,0.0,0.0,0.0,17885628.0,17885628.0,17885628.0
116,0.0,0.0,0.0,17885635.2,17885635.2,17885635.2
117,0.0,0.0,0.0,17885642.4,17885642.4,17885642.4
118,0.0,0.0,0.0,17885649.599999998,17885649.599999998,17885649.599999998
119,0.0,0.0,0.0,17885656.8,17885656.8,17885656.8
120,0.0,0.0,0.0,17885664.0,17885664.0,17885664.0
121,0.0,0.0,0.0,17885671.2,17885671.2,17885671.2
122,0.0,0.0,0.0,17885678.4,17885678.4,17885678.4
123,0.0,0.0,0.0,17885685.599999998,17885685.599999998,17885685.599999998
124,0.0,0.0,0.0,17885692.8,17885692.8,17885692.8
125,0.0,0.0,0.0,17885700.0,17885700.0,17885700.0
126,0.0,0.0,0.0,17885707.2,17885707.2,17885707.2
127,0.0,0.0,0.0,17885714.4,17885714.4,17885714.4
128,0.0,0.0,0.0,17885721.599999998,17885721.599999998,17885721.599999998
129,0.0,0.0,0.0,17885728.8,17885728.8,17885728.8
130,0.0,0.0,0.0,17885736.0,17885736.0,17885736.0
131,0.0,0.0,0.0,17885743.2,17885743.2,17885743.2
132,0.0,0.0,0.0,17885750.4,17885750.4,17885750.4
133,0.0,0.0,0.0,17885757.599999998,17885757.599999998,17885757.599999998
134,0.0,0.0,0.0,17885764.8,17885764.8,17885764.8
135,0.0,0.0,0.0,17885772.0,17885772.0,17885772.0
136,0.0,0.0,0.0,17885779.2,17885779.2,17885779.2
137,0.0,0.0,0.0,17885786.4,17885786.4,17885786.4
138,0.0,0.0,0.0,17885793.599999998,17885793.599999998,17885793.599999998
139,0.0,0.0,0.0,17885800.8,17885800.8,17885800.8
140,0.0,0.0,0.0,17885808.0,17885808.0,17885808.0
141,0.0,0.0,0.0,17885815.2,17885815.2,17885815.2
142,0.0,0.0,0.0,17885822.4,17885822.4,17885822.4
143,0.0,0.0,0.0,17885829.599999998,17885829.599999998,17885829.599999998
144,0.0,0.0,0.0,17885836.8,17885836.8,17885836.8
145,0.0,0.0,0.0,17885844.0,17885844.0,17885844.0
146,0.0,0.0,0.0,17885851.2,17885851.2,17885851.2
147,0.0,0.0,0.0,17885858.4,17885858.4,17885858.4
148,0.0,0.0,0.0,17885865.599999998,17885865.599999998,17885865.599999998
149,0.0,0.0,0.0,17885872.8,17885872.8,17885872.8
150,0.0,0.0,0.0,17885880.0,17885880.0,17885880.0
151,0.0,0.0,0.0,17885887.2,17885887.2,17885887.2
152,0.0,0.0,0.0,17885894.4,17885894.4,17885894.4
153,0.0,0.0,0.0,17885901.599999998,17885901.599999998,17885901.599999998
154,0.0,0.0,0.0,17885908.8,17885908.8,17885908.8
155,0.0,0.0,0.0,17885916.0,17885916.0,17885916.0
156,0.0,0.0,0.0,17885923.2,17885923.2,17885923.2
157,0.0,0.0,0.0,17885930.4,17885930.4,17885930.4
158,0.0,0.0,0.0,17885937.599999998,17885937.599999998,17885937.599999998
159,0.0,0.0,0.0,17885944.8,17885944.8,17885944.8
160,0.0,0.0,0.0,17885952.0,17885952.0,17885952.0
161,0.0,0.0,0.0,17885959.2,17885959.2,17885959.2
162,0.0,0.0,0.0,17885966.4,17885966.4,17885966.4
163,0.0,0.0,0.0,17885973.599999998,17885973.599999998,17885973.599999998
164,0.0,0.0,0.0,17885980.8,17885980.8,17885980.8
165,0.0,0.0,0.0,17885988.0,17885988.0,17885988.0
166,0.0,0.0,0.0,17885995.2,17885995.2,17885995.2
167,0.0,0.0,0.0,17886002.4,17886002.4,17886002.4
168,0.0,0.0,0.0,17886009.599999998,17886009.599999998,17886009.599999998
169,0.0,0.0,0.0,17886016.8,17886016.8,17886016.8
170,0.0,0.0,0.0,17886024.0,17886024.0,17886024.0
171,0.0,0.0,0.0,17886031.2,17886031.2,17886031.2
172,0.0,0.0,0.0,17886038.4,17886038.4,17886038.4
173,0.0,0.0,0.0,17886045.599999998,17886045.599999998,17886045.599999998
174,0.0,0.0,0.0,17886052.8,17886052.8,17886052.8
175,0.0,0.0,0.0,17886060.0,17886060.0,17886060.0
176,0.0,0.0,0.0,17886067.2,17886067.2,17886067.2
177,0.0,0.0,0.0,17886074.4,17886074.4,17886074.4
178,0.0,0.0,0.0,17886081.599999998,17886081.599999998,17886081.599999998
179,0.0,0.0,0.0,17886088.8,17886088.8,17886088.8
180,0.0,0.0,0.0,17886096.0,17886096.0,17886096.0
181,0.0,0.0,0.0,17886103.2,17886103.2,17886103.2
182,0.0,0.0,0.0,17886110.4,17886110.4,17886110.4
183,0.0,0.0,0.0,17886117.599999998,17886117.599999998,17886117.599999998
184,0.0,0.0,0.0,17886124.8,17886124.8,17886124.8
185,0.0,0.0,0.0,17886132.0,17886132.0,17886132.0
186,0.0,0.0,0.0,17886139.2,17886139.2,17886139.2
187,0.0,0.0,0.0,17886146.4,17886146.4,17886146.4
188,0.0,0.0,0.0,17886153.599999998,17886153.599999998,17886153.599999998
189,0.0,0.0,0.0,17886160.8,17886160.8,17886160.8
190,0.0,0.0,0.0,17886168.0,17886168.0,17886168.0
191,0.0,0.0,0.0,17886175.2,17886175.2,17886175.2
192,0.0,0.0,0.0,17886182.4,17886182.4,17886182.4
193,0.0,0.0,0.0,17886189.599999998,17886189.599999998,17886189.599999998
194,0.0,0.0,0.0,17886196.8,17886196.8,17886196.8
195,0.0,0.0,0.0,17886204.0,17886204.0,17886204.0
196,0.0,0.0,0.0,17886211.2,17886211.2,17886211.2
197,0.0,0.0,0.0,17886218.4,17886218.4,17886218.4
198,0.0,0.0,0.0,17886225.599999998,17886225.599999998,17886225.599999998
199,0.0,0.0,0.0,17886232.8,17886232.8,17886232.8
200,0.0,0.0,0.0,17886240.0,17886240.0,17886240.0
201,0.0,0.0,0.0,17886247.2,17886247.2,17886247.2
202,0.0,0.0,0.0,17886254.4,17886254.4,17886254.4
203,0.0,0.0,0.0,17886261.599999998,17886261.599999998,17886261.599999998
204,0.0,0.0,0.0,17886268.8,17886268.8,17886268.8
205,0.0,0.0,0.0,17886276.0,17886276.0,17886276.0
206,0.0,0.0,0.0,17886283.2,17886283.2,17886283.2
207,0.0,0.0,0.0,17886290.4,17886290.4,17886290.4
208,0.0,0.0,0.0,17886297.599999998,17886297.599999998,17886297.599999998
209,0.0,0.0,0.0,17886304.8,17886304.8,17886304.8
210,0.0,0.0,0.0,17886312.0,17886312.0,17886312.0
211,0.0,0.0,0.0,17886319.2,17886319.2,17886319.2
212,0.0,0.0,0.0,17886326.4,17886326.4,17886326.4
213,0.0,0.0,0.0,17886333.599999998,17886333.599999998,17886333.599999998
214,0.0,0.0,0.0,17886340.8,17886340.8,17886340.8
215,0.0,0.0,0.0,17886348.0,17886348.0,17886348.0
216,0.0,0.0,0.0,17886355.2,17886355.2,17886355.2
217,0.0,0.0,0.0,17886362.4,17886362.4,17886362.4
218,0.0,0.0,0.0,17886369.599999998,17886369.599999998,17886369.599999998
219,0.0,0.0,0.0,17886376.8,17886376.8,17886376.8
220,0.0,0.0,0.0,17886384.0,17886384.0,17886384.0
221,0.0,0.0,0.0,17886391.2,17886391.2,17886391.2
222,0.0,0.0,0.0,17886398.4,17886398.4,17886398.4
223,0.0,0.0,0.0,17886405.599999998,17886405.599999998,17886405.599999998
224,0.0,0.0,0.0,17886412.8,17886412.8,17886412.8
225,0.0,0.0,0.0,17886420.0,17886420.0,17886420.0
226,0.0,0.0,0.0,17886427.2,17886427.2,17886427.2
227,0.0,0.0,0.0,17886434.4,17886434.4,17886434.4
228,0.0,0.0,0.0,17886441.599999998,17886441.599999998,17886441.599999998
229,0.0,0.0,0.0,17886448.8,17886448.8,17886448.8
230,0.0,0.0,0.0,17886456.0,17886456.0,17886456.0
231,0.0,0.0,0.0,17886463.2,17886463.2,17886463.2
232,0.0,0.0,0.0,17886470.4,17886470.4,17886470.4
233,0.0,0.0,0.0,17886477.599999998,17886477.599999998,17886477.599999998
234,0.0,0.0,0.0,17886484.8,17886484.8,17886484.8
235,0.0,0.0,0.0,17886492.0,17886492.0,17886492.0
236,0.0,0.0,0.0,17886499.2,17886499.2,17886499.2
237,0.0,0.0,0.0,17886506.4,17886506.4,17886506.4
238,0.0,0.0,0.0,17886513.599999998,17886513.599999998,17886513.599999998
239,0.0,0.0,0.0,17886520.8,17886520.8,17886520.8
240,0.0,0.0,0.0,17886528.0,17886528.0,17886528.0
241,0.0,0.0,0.0,17886535.2,17886535.2,17886535.2
242,0.0,0.0,0.0,17886542.4,17886542.4,17886542.4
243,0.0,0.0,0.0,17886549.599999998,17886549.599999998,17886549.599999998
244,0.0,0.0,0.0,17886556.8,17886556.8,17886556.8
245,0.0,0.0,0.0,17886564.0,17886564.0,17886564.0
246,0.0,0.0,0.0,17886571.2,17886571.2,17886571.2
247,0.0,0.0,0.0,17886578.4,17886578.4,17886578.4
248,0.0,0.0,0.0,17886585.599999998,17886585.599999998,17886585.599999998
249,0.0,0.0,0.0,17886592.8,17886592.8,17886592.8
250,0.0,0.0,0.0,17886600.0,17886600.0,17886600.0
251,0.0,0.0,0.0,17886607.2,17886607.2,17886607.2
252,0.0,0.0,0.0,17886614.4,17886614.4,17886614.4
253,0.0,0.0,0.0,17886621.599999998,17886621.599999998,17886621.599999998
254,0.0,0.0,0.0,17886628.8,17886628.8,17886628.8
255,0.0,0.0,0.0,17886636.0,17886636.0,17886636.0
256,0.0,0.0,0.0,17886643.2,17886643.2,17886643.2
257,0.0,0.0,0.0,17886650.4,17886650.4,17886650.4
258,0.0,0.0,0.0,17886657.599999998,17886657.599999998,17886657.599999998
259,0.0,0.0,0.0,17886664.8,17886664.8,17886664.8
260,0.0,0.0,0.0,17886672.0,17886672.0,17886672.0
261,0.0,0.0,0.0,17886679.2,17886679.2,17886679.2
262,0.0,0.0,0.0,17886686.4,17886686.4,17886686.4
263,0.0,0.0,0.0,17886693.599999998,17886693.599999998,17886693.599999998
264,0.0,0.0,0.0,17886700.8,17886700.8,17886700.8
265,0.0,0.0,0.0,17886708.0,17886708.0,17886708.0
266,0.0,0.0,0.0,17886715.2,17886715.2,17886715.2
267,0.0,0.0,0.0,17886722.4,17886722.4,17886722.4
268,0.0,0.0,0.0,17886729.599999998,17886729.599999998,17886729.599999998
269,0.0,0.0,0.0,17886736.8,17886736.8,17886736.8
270,0.0,0.0,0.0,17886744.0,17886744.0,17886744.0
271,0.0,0.0,0.0,17886751.2,17886751.2,17886751.2
272,0.0,0.0,0.0,17886758.4,17886758.4,17886758.4
273,0.0,0.0,0.0,17886765.599999998,17886765.599999998,17886765.599999998
274,0.0,0.0,0.0,17886772.8,17886772.8,17886772.8
275,0.0,0.0,0.0,17886780.0,17886780.0,17886780.0
276,0.0,0.0,0.0,17886787.2,17886787.2,17886787.2
277,0.0,0.0,0.0,17886794.4,17886794.4,17886794.4
278,0.0,0.0,0.0,17886801.599999998,17886801.599999998,17886801.599999998
279,0.0,0.0,0.0,17886808.8,17886808.8,17886808.8
280,0.0,0.0,0.0,17886816.0,17886816.0,17886816.0
281,0.0,0.0,0.0,17886823.2,17886823.2,17886823.2
282,0.0,0.0,0.0,17886830.4,17886830.4,17886830.4
283,0.0,0.0,0.0,17886837.599999998,17886837.599999998,17886837.599999998
284,0.0,0.0,0.0,17886844.8,17886844.8,17886844.8
285,0.0,0.0,0.0,17886852.0,17886852.0,17886852.0
286,0.0,0.0,0.0,17886859.2,17886859.2,17886859.2
287,0.0,0.0,0.0,17886866.4,17886866.4,17886866.4
288,0.0,0.0,0.0,17886873.599999998,17886873.599999998,17886873.599999998
289,0.0,0.0,0.0,17886880.8,17886880.8,17886880.8
290,0.0,0.0,0.0,17886888.0,17886888.0,17886888.0
291,0.0,0.0,0.0,17886895.2,17886895.2,17886895.2
292,0.0,0.0,0.0,17886902.4,17886902.4,17886902.4
293,0.0,0.0,0.0,17886909.599999998,17886909.599999998,17886909.599999998
294,0.0,0.0,0.0,17886916.8,17886916.8,17886916.8
295,0.0,0.0,0.0,17886924.0,17886924.0,17886924.0
296,0.0,0.0,0.0,17886931.2,17886931.2,17886931.2
297,0.0,0.0,0.0,17886938.4,17886938.4,17886938.4
298,0.0,0.0,0.0,17886945.599999998,17886945.599999998,17886945.599999998
299,0.0,0.0,0.0,17886952.8,17886952.8,17886952.8
300,0.0,0.0,0.0,17886960.0,17886960.0,17886960.0
301,0.0,0.0,0.0,17886967.2,17886967.2,17886967.2
302,0.0,0.0,0.0,17886974.4,17886974.4,17886974.4
303,0.0,0.0,0.0,17886981.599999998,17886981.599999998,17886981.599999998
304,0.0,0.0,0.0,17886988.8,17886988.8,17886988.8
305,0.0,0.0,0.0,17886996.0,17886996.0,17886996.0
306,0.0,0.0,0.0,17887003.2,17887003.2,17887003.2
307,0.0,0.0,0.0,17887010.4,17887010.4,17887010.4
308,0.0,0.0,0.0,17887017.599999998,17887017.599999998,17887017.599999998
309,0.0,0.0,0.0,17887024.8,17887024.8,17887024.8
310,0.0,0.0,0.0,17887032.0,17887032.0,17887032.0
311,0.0,0.0,0.0,17887039.2,17887039.2,17887039.2
312,0.0,0.0,0.0,17887046.4,17887046.4,17887046.4
313,0.0,0.0,0.0,17887053.599999998,17887053.599999998,17887053.599999998
314,0.0,0.0,0.0,17887060.8,17887060.8,17887060.8
315,0.0,0.0,0.0,17887068.0,17887068.0,17887068.0
316,0.0,0.0,0.0,17887075.2,17887075.2,17887075.2
317,0.0,0.0,0.0,17887082.4,17887082.4,17887082.4
318,0.0,0.0,0.0,17887089.599999998,17887089.599999998,17887089.599999998
319,0.0,0.0,0.0,17887096.8,17887096.8,17887096.8
320,0.0,0.0,0.0,17887104.0,17887104.0,17887104.0
321,0.0,0.0,0.0,17887111.2,17887111.2,17887111.2
322,0.0,0.0,0.0,17887118.4,17887118.4,17887118.4
323,0.0,0.0,0.0,17887125.599999998,17887125.599999998,17887125.599999998
324,0.0,0.0,0.0,17887132.8,17887132.8,17887132.8
325,0.0,0.0,0.0,17887140.0,17887140.0,17887140.0
326,0.0,0.0,0.0,17887147.2,17887147.2,17887147.2
327,0.0,0.0,0.0,17887154.4,17887154.4,17887154.4
328,0.0,0.0,0.0,17887161.599999998,17887161.599999998,17887161.599999998
329,0.0,0.0,0.0,17887168.8,17887168.8,17887168.8
330,0.0,0.0,0.0,17887176.0,17887176.0,17887176.0
331,0.0,0.0,0.0,17887183.2,17887183.2,17887183.2
332,0.0,0.0,0.0,17887190.4,17887190.4,17887190.4
333,0.0,0.0,0.0,17887197.599999998,17887197.599999998,17887197.599999998
334,0.0,0.0,0.0,17887204.8,17887204.8,17887204.8
335,0.0,0.0,0.0,17887212.0,17887212.0,17887212.0
336,0.0,0.0,0.0,17887219.2,17887219.2,17887219.2
337,0.0,0.0,0.0,17887226.4,17887226.4,17887226.4
338,0.0,0.0,0.0,17887233.599999998,17887233.599999998,17887233.599999998
339,0.0,0.0,0.0,17887240.8,17887240.8,17887240.8
340,0.0,0.0,0.0,17887248.0,17887248.0,17887248.0
341,0.0,0.0,0.0,17887255.2,17887255.2,17887255.2
342,0.0,0.0,0.0,17887262.4,17887262.4,17887262.4
343,0.0,0.0,0.0,17887269.599999998,17887269.599999998,17887269.599999998
344,0.0,0.0,0.0,17887276.8,17887276.8,17887276.8
345,0.0,0.0,0.0,17887284.0,17887284.0,17887284.0
346,0.0,0.0,0.0,17887291.2,17887291.2,17887291.2
347,0.0,0.0,0.0,17887298.4,17887298.4,17887298.4
348,0.0,0.0,0.0,17887305.599999998,17887305.599999998,17887305.599999998
349,0.0,0.0,0.0,17887312.8,17887312.8,17887312.8
350,0.0,0.0,0.0,17887320.0,17887320.0,17887320.0
351,0.0,0.0,0.0,17887327.2,17887327.2,17887327.2
352,0.0,0.0,0.0,17887334.4,17887334.4,17887334.4
353,0.0,0.0,0.0,17887341.599999998,17887341.599999998,17887341.599999998
354,0.0,0.0,0.0,17887348.8,17887348.8,17887348.8
355,0.0,0.0,0.0,17887356.0,17887356.0,17887356.0
356,0.0,0.0,0.0,17887363.2,17887363.2,17887363.2
357,0.0,0.0,0.0,17887370.4,17887370.4,17887370.4
358,0.0,0.0,0.0,17887377.599999998,17887377.599999998,17887377.599999998
359,0.0,0.0,0.0,17887384.8,17887384.8,17887384.8
360,0.0,0.0,0.0,17887392.0,17887392.0,17887392.0
361,0.0,0.0,0.0,17887399.2,17887399.2,17887399.2
362,0.0,0.0,0.0,17887406.4,17887406.4,17887406.4
363,0.0,0.0,0.0,17887413.599999998,17887413.599999998,17887413.599999998
364,0.0,0.0,0.0,17887420.8,17887420.8,17887420.8
365,0.0,0.0,0.0,17887428.0,17887428.0,17887428.0
366,0.0,0.0,0.0,17887435.2,17887435.2,17887435.2
367,0.0,0.0,0.0,17887442.4,17887442.4,17887442.4
368,0.0,0.0,0.0,17887449.599999998,17887449.599999998,17887449.599999998
369,0.0,0.0,0.0,17887456.8,17887456.8,17887456.8
370,0.0,0.0,0.0,17887464.0,17887464.0,17887464.0
371,0.0,0.0,0.0,17887471.2,17887471.2,17887471.2
372,0.0,0.0,0.0,17887478.4,17887478.4,17887478.4
373,0.0,0.0,0.0,17887485.599999998,17887485.599999998,17887485.599999998
374,0.0,0.0,0.0,17887492.8,17887492.8,17887492.8
375,0.0,0.0,0.0,17887500.0,17887500.0,17887500.0
376,0.0,0.0,0.0,17887507.2,17887507.2,17887507.2
377,0.0,0.0,0.0,17887514.4,17887514.4,17887514.4
378,0.0,0.0,0.0,17887521.599999998,17887521.599999998,17887521.599999998
379,0.0,0.0,0.0,17887528.8,17887528.8,17887528.8
380,0.0,0.0,0.0,17887536.0,17887536.0,17887536.0
381,0.0,0.0,0.0,17887543.2,17887543.2,17887543.2
382,0.0,0.0,0.0,17887550.4,17887550.4,17887550.4
383,0.0,0.0,0.0,17887557.599999998,17887557.599999998,17887557.599999998
384,0.0,0.0,0.0,17887564.8,17887564.8,17887564.8
385,0.0,0.0,0.0,17887572.0,17887572.0,17887572.0
386,0.0,0.0,0.0,17887579.2,17887579.2,17887579.2
387,0.0,0.0,0.0,17887586.4,17887586.4,17887586.4
388,0.0,0.0,0.0,17887593.599999998,17887593.599999998,17887593.599999998
389,0.0,0.0,0.0,17887600.8,17887600.8,17887600.8
390,0.0,0.0,0.0,17887608.0,17887608.0,17887608.0
391,0.0,0.0,0.0,17887615.2,17887615.2,17887615.2
392,0.0,0.0,0.0,17887622.4,17887622.4,17887622.4
393,0.0,0.0,0.0,17887629.599999998,17887629.599999998,17887629.599999998
394,0.0,0.0,0.0,17887636.8,17887636.8,17887636.8
395,0.0,0.0,0.0,17887644.0,17887644.0,17887644.0
396,0.0,0.0,0.0,17887651.2,17887651.2,17887651.2
397,0.0,0.0,0.0,17887658.4,17887658.4,17887658.4
398,0.0,0.0,0.0,17887665.599999998,17887665.599999998,17887665.599999998
399,0.0,0.0,0.0,17887672.8,17887672.8,17887672.8
400,0.0,0.0,0.0,17887680.0,17887680.0,17887680.0
401,0.0,0.0,0.0,17887687.2,17887687.2,17887687.2
402,0.0,0.0,0.0,17887694.4,17887694.4,17887694.4
403,0.0,0.0,0.0,17887701.599999998,17887701.599999998,17887701.599999998
404,0.0,0.0,0.0,17887708.8,17887708.8,17887708.8
405,0.0,0.0,0.0,17887716.0,17887716.0,17887716.0
406,0.0,0.0,0.0,17887723.2,17887723.2,17887723.2
407,0.0,0.0,0.0,17887730.4,17887730.4,17887730.4
408,0.0,0.0,0.0,17887737.599999998,17887737.599999998,17887737.599999998
409,0.0,0.0,0.0,17887744.8,17887744.8,17887744.8
410,0.0,0.0,0.0,17887752.0,17887752.0,17887752.0
411,0.0,0.0,0.0,17887759.2,17887759.2,17887759.2
412,0.0,0.0,0.0,17887766.4,17887766.4,17887766.4
413,0.0,0.0,0.0,17887773.599999998,17887773.599999998,17887773.599999998
414,0.0,0.0,0.0,17887780.8,17887780.8,17887780.8
415,0.0,0.0,0.0,17887788.0,17887788.0,17887788.0
416,0.0,0.0,0.0,17887795.2,17887795.2,17887795.2
417,0.0,0.0,0.0,17887802.4,17887802.4,17887802.4
418,0.0,0.0,0.0,17887809.599999998,17887809.599999998,17887809.599999998
419,0.0,0.0,0.0,17887816.8,17887816.8,17887816.8
420,0.0,0.0,0.0,17887824.0,17887824.0,17887824.0
421,0.0,0.0,0.0,17887831.2,17887831.2,17887831.2
422,0.0,0.0,0.0,17887838.4,17887838.4,17887838.4
423,0.0,0.0,0.0,17887845.599999998,17887845.599999998,17887845.599999998
424,0.0,0.0,0.0,17887852.8,17887852.8,17887852.8
425,0.0,0.0,0.0,17887860.0,17887860.0,17887860.0
426,0.0,0.0,0.0,17887867.2,17887867.2,17887867.2
427,0.0,0.0,0.0,17887874.4,17887874.4,17887874.4
428,0.0,0.0,0.0,17887881.599999998,17887881.599999998,17887881.599999998
429,0.0,0.0,0.0,17887888.8,17887888.8,17887888.8
430,0.0,0.0,0.0,17887896.0,17887896.0,17887896.0
